snt_id,sdr,sdr_i,si-snr,si-snr_i
item141,17.70908,18.045282,13.534930229187012,14.410785675048828
item1420,22.127571,23.383883,17.987089157104492,19.60894775390625
item1421,25.536076,25.94983,18.48690414428711,19.45382308959961
item1422,24.63981,24.554691,20.531906127929688,20.707700729370117
item1423,24.894218,23.974447,20.085891723632812,19.64374351501465
item1424,20.994446,21.50134,15.717134475708008,16.508310317993164
item1425,25.916855,25.236654,18.649330139160156,18.34239959716797
item1426,24.498926,25.78327,17.822330474853516,19.46799087524414
item1427,20.88807,22.538118,15.423503875732422,17.765472412109375
item1428,23.181814,23.813446,17.0642032623291,18.077268600463867
item1429,22.088772,22.665663,16.029510498046875,16.78123664855957
item142,27.311779,27.151642,22.512542724609375,22.578439712524414
item1430,21.716347,23.423555,16.81907844543457,18.853801727294922
item1431,23.788227,24.656574,17.458934783935547,18.578990936279297
item1432,26.275795,25.857582,19.296859741210938,19.13701057434082
item1433,29.153824,30.590893,22.427993774414062,24.35110855102539
item1434,21.44347,23.657011,15.390186309814453,18.211585998535156
item1435,25.475735,25.84157,19.04680633544922,19.583629608154297
item1436,32.09767,32.501034,24.2990665435791,24.983867645263672
item1437,20.018448,21.134249,16.571218490600586,18.12904930114746
item1438,15.488588,16.636375,11.61337947845459,13.329583168029785
item1439,26.406654,24.803415,19.383268356323242,18.185184478759766
item143,26.064053,26.147661,19.80251121520996,20.204736709594727
item1440,26.054106,26.77097,21.38947296142578,22.278541564941406
item1441,22.874065,22.72977,16.975374221801758,17.119831085205078
item1442,17.37937,19.020254,13.005000114440918,14.925925254821777
item1443,21.942854,22.738224,16.536712646484375,17.78440284729004
item1444,22.251839,22.967817,17.149362564086914,18.09934425354004
item1445,27.917377,27.79018,21.087844848632812,21.156707763671875
item1446,26.201689,27.341154,21.256507873535156,22.916095733642578
item1447,20.470495,21.68101,15.507192611694336,17.201539993286133
item1448,21.090237,20.577202,16.378707885742188,16.115707397460938
item1449,22.651073,22.350592,17.643402099609375,17.562341690063477
item144,18.578527,20.003403,14.247115135192871,16.218652725219727
item1450,26.198502,26.604984,19.64549446105957,20.245386123657227
item1451,23.372433,24.347898,18.204618453979492,19.4034481048584
item1452,24.750969,24.538761,19.169517517089844,19.229557037353516
item1453,23.35678,23.263935,17.344682693481445,17.814411163330078
item1454,23.866562,24.829086,17.819995880126953,18.980606079101562
item1455,21.70602,22.257639,17.0197696685791,17.761442184448242
item1456,24.240156,26.231312,18.578149795532227,21.018632888793945
item1457,22.480827,21.986797,18.916051864624023,18.650157928466797
item1458,22.788214,22.479961,17.50200843811035,17.46980857849121
item1459,30.20274,31.294365,21.69293785095215,23.05832290649414
item145,22.451775,23.777416,16.517696380615234,18.344457626342773
item1460,27.236671,27.122255,19.55783462524414,19.73871612548828
item1461,28.659405,28.403593,19.963443756103516,20.064489364624023
item1462,16.907806,17.0149,13.499813079833984,13.966511726379395
item1463,20.85583,24.300327,15.43194580078125,20.4293270111084
item1464,21.937553,22.190958,16.858049392700195,17.40852165222168
item1465,28.561405,28.421808,17.016422271728516,17.119535446166992
item1466,25.264141,25.314991,20.66344451904297,20.861515045166016
item1467,16.860952,18.435183,13.606895446777344,15.858996391296387
item1468,23.379707,23.4529,20.547334671020508,21.952762603759766
item1469,26.072006,24.485088,21.148906707763672,19.70342254638672
item146,29.827541,29.17368,21.227787017822266,20.888507843017578
item1470,22.858452,22.114826,18.113140106201172,17.72721290588379
item1471,18.033707,18.030516,14.17716121673584,14.841880798339844
item1472,25.984587,27.882883,19.401084899902344,22.094999313354492
item1473,27.279587,27.522194,21.043094635009766,21.447952270507812
item1474,27.930607,29.210667,21.846080780029297,23.62717056274414
item1475,25.215319,25.278547,20.526477813720703,20.8035888671875
item1476,27.732986,28.027979,20.057701110839844,20.625900268554688
item1477,22.842937,22.730495,17.833837509155273,18.205997467041016
item1478,20.383827,21.16028,15.735462188720703,16.660472869873047
item1479,26.591187,27.617733,21.39836883544922,22.717548370361328
item147,23.742016,24.516241,17.502729415893555,18.498931884765625
item1480,18.38488,19.573217,14.171775817871094,15.636717796325684
item1481,26.992432,27.884493,20.64876937866211,21.76946449279785
item1482,25.74696,25.44454,19.804553985595703,19.741374969482422
item1483,26.849304,25.25276,19.19411277770996,18.044109344482422
item1484,28.529167,28.082726,21.665206909179688,21.47408103942871
item1485,26.945837,24.221188,18.219356536865234,15.979033470153809
item1486,26.958931,27.056162,19.160131454467773,19.431652069091797
item1487,18.676071,17.47298,12.054990768432617,12.711572647094727
item1488,22.385693,20.666937,18.843700408935547,17.355037689208984
item1489,15.372492,16.325113,11.492340087890625,13.213910102844238
item148,22.519835,23.040174,15.45161247253418,16.1832275390625
item1490,30.971306,30.581964,22.328842163085938,22.10348129272461
item1491,25.762518,26.716265,19.945789337158203,21.185230255126953
item1492,23.774368,24.085772,18.910768508911133,19.428863525390625
item1493,17.649609,17.222618,14.582365989685059,14.916001319885254
item1494,28.461124,29.595863,21.67886734008789,23.07865333557129
item1495,27.512932,27.301525,21.830074310302734,21.678668975830078
item1496,17.31591,18.450665,14.848481178283691,16.094768524169922
item1497,12.545296,14.0350275,10.050223350524902,12.221104621887207
item1498,12.746215,12.609766,10.247800827026367,10.672759056091309
item1499,21.959564,23.810156,17.258941650390625,19.30425453186035
item149,22.439888,22.249844,16.650808334350586,16.773229598999023
item14,23.07684,23.401451,17.370967864990234,17.966854095458984
item1500,24.001608,24.451056,19.493879318237305,20.389745712280273
item1501,23.78313,23.968767,20.00461196899414,20.355907440185547
item1502,16.444393,16.600174,13.474433898925781,14.018616676330566
item1503,27.132908,27.468254,20.635536193847656,21.372604370117188
item1504,18.309063,18.67457,15.939874649047852,16.415803909301758
item1505,24.483746,23.818838,18.603771209716797,18.1807861328125
item1506,14.050938,12.060594,11.454499244689941,9.823863983154297
item1507,28.296284,27.743042,21.152767181396484,20.924930572509766
item1508,29.057442,30.415514,22.21910858154297,24.028770446777344
item1509,26.346933,26.622883,20.145553588867188,20.978994369506836
item150,22.564983,22.426565,17.552047729492188,17.54258918762207
item1510,23.58331,25.66351,17.619781494140625,20.407272338867188
item1511,24.896852,25.755169,21.170516967773438,22.467365264892578
item1512,24.528154,25.422056,18.69821548461914,19.800504684448242
item1513,23.746048,23.41857,17.810205459594727,17.834266662597656
item1514,17.196695,17.37038,13.299675941467285,13.906246185302734
item1515,23.384813,22.345758,17.865188598632812,17.70513153076172
item1516,10.454051,11.406308,8.675429344177246,10.173686981201172
item1517,25.132183,22.087036,18.8228759765625,16.366451263427734
item1518,29.038338,28.983763,22.86036491394043,22.989622116088867
item1519,16.262777,17.250227,11.501279830932617,13.197324752807617
item151,25.68089,26.106821,19.4085750579834,20.317731857299805
item1520,31.164038,33.4232,23.9409122467041,26.545183181762695
item1521,17.031828,17.956535,13.196739196777344,14.60957145690918
item1522,24.634377,25.027075,18.470836639404297,19.071056365966797
item1523,22.21793,22.492636,18.716808319091797,19.762542724609375
item1524,14.401511,13.046008,11.28543758392334,10.765861511230469
item1525,30.831228,30.942085,23.139780044555664,23.535921096801758
item1526,27.780754,27.78775,19.80797576904297,19.959447860717773
item1527,24.308968,25.138689,18.46347999572754,19.5968017578125
item1528,27.393333,28.413004,20.468761444091797,21.76395034790039
item1529,20.597715,22.09991,16.031517028808594,17.694377899169922
item152,25.767818,25.61721,19.66243553161621,19.744369506835938
item1530,24.543488,21.10792,19.53323745727539,16.483793258666992
item1531,27.682339,27.088686,19.995723724365234,19.66853141784668
item1532,19.566557,19.970324,15.052507400512695,15.620197296142578
item1533,25.15268,26.199886,17.83319664001465,19.149253845214844
item1534,24.87981,25.364334,19.75216293334961,20.67729949951172
item1535,25.475027,26.275982,20.017364501953125,21.09260368347168
item1536,26.46872,27.51283,16.9234619140625,18.58342933654785
item1537,27.941395,29.615421,20.59420394897461,22.665414810180664
item1538,28.818733,28.99314,22.474124908447266,22.899755477905273
item1539,23.915358,23.871408,18.648221969604492,18.69503402709961
item153,24.478107,25.040478,19.024993896484375,19.756412506103516
item1540,26.223045,25.940578,20.330753326416016,20.298690795898438
item1541,24.274096,23.795666,20.856395721435547,20.543926239013672
item1542,22.951305,22.541603,15.939596176147461,16.849346160888672
item1543,16.493576,16.289028,13.262589454650879,13.53525161743164
item1544,21.223337,23.579226,13.97879695892334,16.858179092407227
item1545,20.005894,22.74629,16.8536376953125,19.792280197143555
item1546,27.42687,30.989933,19.74633026123047,23.898969650268555
item1547,24.367584,25.565432,17.12004852294922,18.629520416259766
item1548,22.59878,24.59393,17.747085571289062,20.407421112060547
item1549,24.680294,25.783384,19.672786712646484,21.131732940673828
item154,18.815163,20.296192,13.927803993225098,16.181625366210938
item1550,24.228,23.483053,20.449195861816406,19.964008331298828
item1551,17.765799,18.916706,14.243295669555664,15.95972728729248
item1552,24.251152,25.989977,18.921009063720703,20.89651107788086
item1553,14.762211,16.446436,12.977760314941406,15.055177688598633
item1554,14.184376,16.66888,11.505043983459473,15.296844482421875
item1555,27.58036,27.423622,22.279048919677734,22.490060806274414
item1556,23.54739,24.604704,18.118181228637695,19.590045928955078
item1557,23.283142,22.92123,19.133323669433594,19.199264526367188
item1558,26.94601,26.8562,18.97846221923828,19.0076847076416
item1559,26.993538,26.649601,22.521228790283203,22.358158111572266
item155,27.339802,27.415771,21.840694427490234,22.332136154174805
item1560,19.815517,19.561296,15.528268814086914,15.63147258758545
item1561,28.39787,28.193645,19.724693298339844,19.779773712158203
item1562,25.88343,26.2113,20.353622436523438,21.007905960083008
item1563,26.31371,27.171816,19.672027587890625,20.874530792236328
item1564,27.86399,28.466898,21.546737670898438,22.378223419189453
item1565,31.642868,33.246628,24.680519104003906,26.518383026123047
item1566,19.720268,17.695978,14.821815490722656,13.47473430633545
item1567,28.136906,26.350792,21.610366821289062,20.185073852539062
item1568,31.795383,32.057034,22.681989669799805,23.270978927612305
item1569,24.618484,24.405823,18.710918426513672,18.69940185546875
item156,20.39381,19.98726,16.03512191772461,16.056066513061523
item1570,24.529682,23.599628,18.049640655517578,17.742595672607422
item1571,20.338816,20.283327,14.162057876586914,14.38591480255127
item1572,27.415958,28.465658,19.328937530517578,20.604854583740234
item1573,21.7939,22.205338,17.078022003173828,17.686647415161133
item1574,19.287502,21.212593,15.989078521728516,18.361019134521484
item1575,18.26905,19.46788,13.845117568969727,15.403860092163086
item1576,30.228739,29.514112,22.362552642822266,21.891765594482422
item1577,26.047844,26.207077,18.525299072265625,18.95721435546875
item1578,19.3921,19.266308,15.757372856140137,15.84306812286377
item1579,26.760044,27.102869,20.840864181518555,21.47797203063965
item157,23.347113,24.505487,17.004026412963867,18.419342041015625
item1580,31.212967,31.0064,23.132095336914062,23.03045082092285
item1581,21.224117,21.691874,16.93801498413086,17.540678024291992
item1582,26.98484,24.165037,22.006240844726562,19.731689453125
item1583,25.515923,26.378204,18.60975456237793,20.017255783081055
item1584,22.695362,22.095676,17.056564331054688,16.77937889099121
item1585,23.499828,22.987568,17.456830978393555,17.251495361328125
item1586,27.930103,29.81334,19.457664489746094,21.595125198364258
item1587,22.460865,22.669949,17.400306701660156,17.86114501953125
item1588,23.69699,24.506386,17.209665298461914,18.465045928955078
item1589,25.603588,23.278217,19.832027435302734,17.739240646362305
item158,26.394873,26.253933,21.386259078979492,21.354875564575195
item1590,23.41948,23.723198,17.898210525512695,18.570341110229492
item1591,22.361046,22.527758,18.106674194335938,18.446226119995117
item1592,27.529318,26.791615,21.672103881835938,21.493764877319336
item1593,25.632015,23.651999,19.421527862548828,17.892196655273438
item1594,23.464771,21.486223,17.98077392578125,16.541656494140625
item1595,28.836605,29.999323,21.498374938964844,23.017793655395508
item1596,26.153805,25.109604,20.461467742919922,20.0314884185791
item1597,25.001514,25.382599,19.967575073242188,20.699960708618164
item1598,22.926956,23.331127,16.913684844970703,17.69835662841797
